290843 	-0.172233 	0.583705 	-1.24491 	-1.55888 	1.24379 	
22.365	0.290352 	-0.172242 	0.583449 	-1.55311 	-1.56001 	1.55089 	
22.37	0.290368 	-0.172245 	0.583481 	-1.56421 	-1.56002 	1.56197 	
22.375	0.290385 	-0.172248 	0.583514 	-1.57542 	-1.56003 	1.57317 	
22.38	0.2904 	-0.172253 	0.583547 	-1.58669 	-1.56003 	1.58441 	
22.385	0.290415 	-0.172257 	0.58358 	-1.59788 	-1.56003 	1.59559 	
22.39	0.290429 	-0.172262 	0.583613 	-1.60896 	-1.56004 	1.60665 	
22.395	0.290442 	-0.172268 	0.583645 	-1.61982 	-1.56004 	1.61748 	
22.4	0.290454 	-0.172274 	0.583677 	-1.63043 	-1.56004 	1.62807 	
22.405	0.290466 	-0.17228 	0.583708 	-1.64076 	-1.56003 	1.63837 	
22.41	0.290475 	-0.172286 	0.583739 	-1.65085 	-1.56003 	1.64844 	
22.415	0.290484 	-0.172293 	0.58377 	-1.66072 	-1.56003 	1.65828 	
22.42	0.290492 	-0.172301 	0.5838 	-1.67034 	-1.56002 	1.66788 	
22.425	0.290498 	-0.172309 	0.583829 	-1.67966 	-1.56002 	1.67716 	
22.43	0.290503 	-0.172317 	0.583858 	-1.68853 	-1.56001 	1.686 	
22.435	0.290506 	-0.172325 	0.583885 	-1.6969 	-1.56001 	1.69435 	
22.44	0.290508 	-0.172334 	0.58391 	-1.70468 	-1.56 	1.70209 	
22.445	0.290509 	-0.172342 	0.583935 	-1.71188 	-1.56 	1.70926 	
22.45	0.290508 	-0.172351 	0.583957 	-1.71847 	-1.55999 	1.71583 	
22.455	0.290507 	-0.172359 	0.583978 	-1.72446 	-1.55998 	1.72179 	
22.46	0.290503 	-0.172368 	0.583997 	-1.72978 	-1.55998 	1.72708 	
22.465	0.290499 	-0.172376 	0.584014 	-1.73441 	-1.55998 	1.73168 	
22.47	0.290493 	-0.172384 	0.584028 	-1.7383 	-1.55997 	1.73554 	
22.475	0.290486 	-0.172393 	0.584041 	-1.74149 	-1.55997 	1.73871 	
22.48	0.290477 	-0.172401 	0.584052 	-1.74399 	-1.55997 	1.74119 	
22.485	0.290468 	-0.172409 	0.584061 	-1.74587 	-1.55997 	1.74304 	
22.49	0.290458 	-0.172416 	0.584068 	-1.74713 	-1.55997 	1.74427 	
22.495	0.290447 	-0.172424 	0.584073 	-1.74779 	-1.55997 	1.74491 	
22.5	0.290434 	-0.172431 	0.584076 	-1.7478 	-1.55997 	1.7449 	
22.505	0.290421 	-0.172438 	0.584078 	-1.74719 	-1.55997 	1.74427 	
22.51	0.290407 	-0.172445 	0.584077 	-1.74588 	-1.55997 	1.74294 	
22.515	0.290393 	-0.172451 	0.584074 	-1.7439 	-1.55998 	1.74094 	
22.52	0.290377 	-0.172458 	0.584069 	-1.74119 	-1.55998 	1.73821 	
22.525	0.29036 	-0.172463 	0.584062 	-1.73776 	-1.55999 	1.73476 	
22.53	0.290343 	-0.172468 	0.584052 	-1.73356 	-1.56 	1.73055 	
22.535	0.290325 	-0.172473 	0.58404 	-1.72858 	-1.56001 	1.72556 	
22.54	0.290307 	-0.172477 	0.584025 	-1.7229 	-1.56001 	1.71987 	
22.545	0.290288 	-0.172481 	0.584008 	-1.7165 	-1.56002 	1.71346 	
22.55	0.290268 	-0.172484 	0.583989 	-1.70942 	-1.56003 	1.70637 	
22.555	0.290248 	-0.172487 	0.583968 	-1.70162 	-1.56004 	1.69857 	
22.56	0.290228 	-0.172489 	0.583945 	-1.69314 	-1.56005 	1.69008 	
22.565	0.290207 	-0.172491 	0.583919 	-1.68393 	-1.56006 	1.68087 	
22.57	0.290186 	-0.172492 	0.583891 	-1.67403 	-1.56006 	1.67098 	
22.575	0.290165 	-0.172492 	0.583861 	-1.66353 	-1.56007 	1.66047 	
22.58	0.290143 	-0.172492 	0.583829 	-1.65251 	-1.56008 	1.64946 	
22.585	0.290122 	-0.172491 	0.583796 	-1.64108 	-1.56008 	1.63804 	
22.59	0.290101 	-0.17249 	0.583762 	-1.62935 	-1.56009 	1.62631 	
22.595	0.29008 	-0.172488 	0.583727 	-1.61741 	-1.56009 	1.61439 	
22.6	0.29006 	-0.172486 	0.583691 	-1.60537 	-1.56009 	1.60235 	
22.605	0.290041 	-0.172483 	0.583655 	-1.59334 	-1.56009 	1.59034 	
22.61	0.290022 	-0.17248 	0.583619 	-1.58142 	-1.56008 	1.57843 	
22.615	0.290005 	-0.172476 	0.583584 	-1.56974 	-1.56008 	1.56677 	
22.62	0.289989 	-0.172472 	0.583549 	-1.55834 	-1.56007 	1.55539 	
22.625	0.289974 	-0.172468 	0.583515 	-1.54731 	-1.56007 	1.54437 	
22.63	0.28996 	-0.172463 	0.583482 	-1.53668 	-1.56006 	1.53376 	
22.635	0.289948 	-0.172458 	0.583449 	-1.52642 	-1.56005 	1.52352 	
22.64	0.289937 	-0.172452 	0.583418 	-1.51656 	-1.56004 	1.51367 	
22.645	0.289928 	-0.172446 	0.583387 	-1.50705 	-1.56003 	1.50419 	
22.65	0.28992 	-0.172439 	0.583357 	-1.49791 	-1.56002 	1.49508 	
22.655	0.289914 	-0.172432 	0.583327 	-1.48916 	-1.56 	1.48635 	
22.66	0.289909 	-0.172424 	0.583299 	-1.4809 	-1.55999 	1.47811 	
22.665	0.289906 	-0.172417 	0.583272 	-1.47319 	-1.55998 	1.47042 	
22.67	0.289904 	-0.172409 	0.583247 	-1.46618 	-1.55997 	1.46344 	
22.675	0.289904 	-0.172401 	0.583224 	-1.45988 	-1.55996 	1.45717 	
22.68	0.289905 	-0.172392 	0.583202 	-1.45434 	-1.55995 	1.45165 	
22.685	0.289908 	-0.172384 	0.583183 	-1.44951 	-1.55994 	1.44684 	
22.69	0.289912 	-0.172376 	0.583166 	-1.44538 	-1.55993 	1.44274 	
22.695	0.289918 	-0.172367 	0.583151 	-1.4419 	-1.55992 	1.43929 	
22.7	0.289925 	-0.172359 	0.583137 	-1.43912 	-1.55991 	1.43653 	
22.705	0.289933 	-0.172351 	0.583126 	-1.43699 	-1.55991 	1.43443 	
22.71	0.289942 	-0.172342 	0.583117 	-1.43557 	-1.5599 	1.43303 	
22.715	0.289953 	-0.172334 	0.583109 	-1.43482 	-1.5599 	1.43231 	
22.72	0.289964 	-0.172326 	0.583104 	-1.43476 	-1.5599 	1.43227 	
22.725	0.289977 	-0.172318 	0.583101 	-1.43532 	-1.5599 	1.43285 	
22.73	0.28999 	-0.172311 	0.583099 	-1.43649 	-1.5599 	1.43404 	
22.735	0.290005 	-0.172303 	0.5831 	-1.43827 	-1.5599 	1.43584 	
22.74	0.29002 	-0.172296 	0.583102 	-1.44065 	-1.55991 	1.43824 	
22.745	0.290035 	-0.172289 	0.583106 	-1.44365 	-1.55991 	1.44126 	
22.75	0.290052 	-0.172282 	0.583113 	-1.44729 	-1.55992 	1.44491 	
22.755	0.290069 	-0.172276 	0.583121 	-1.4516 	-1.55992 	1.44924 	
22.76	0.290086 	-0.172271 	0.583132 	-1.45657 	-1.55993 	1.45422 	
22.765	0.290105 	-0.172265 	0.583145 	-1.46224 	-1.55994 	1.4599 	
22.77	0.290123 	-0.172261 	0.58316 	-1.46858 	-1.55995 	1.46625 	
22.775	0.290142 	-0.172257 	0.583177 	-1.47561 	-1.55996 	1.47329 	
22.78	0.290162 	-0.172253 	0.583197 	-1.48329 	-1.55997 	1.48097 	
22.785	0.290181 	-0.172251 	0.583218 	-1.49162 	-1.55998 	1.48931 	
22.79	0.290201 	-0.172249 	0.583242 	-1.50058 	-1.55999 	1.49827 	
22.795	0.290222 	-0.172247 	0.583268 	-1.51019 	-1.56 	1.50788 	
22.8	0.290242 	-0.172247 	0.583296 	-1.52041 	-1.56001 	1.51809 	
22.805	0.290262 	-0.172247 	0.583326 	-1.53119 	-1.56002 	1.52887 	
22.81	0.290282 	-0.172247 	0.583357 	-1.54249 	-1.56003 	1.54015 	
22.815	0.290303 	-0.172249 	0.58339 	-1.55422 	-1.56004 	1.55187 	
22.82	0.290323 	-0.172251 	0.583425 	-1.56633 	-1.56005 	1.56398 	
22.825	0.290342 	-0.172254 	0.583461 	-1.57879 	-1.56005 	1.57641 	
22.83	0.290361 	-0.172258 	0.583497 	-1.59149 	-1.56006 	1.5891 	
22.835	0.29038 	-0.172262 	0.583535 	-1.60434 	-1.56006 	1.60193 	
22.84	0.290398 	-0.172267 	0.583572 	-1.61715 	-1.56006 	1.61472 	
22.845	0.290414 	-0.172273 	0.58361 	-1.62983 	-1.56006 	1.62737 	
22.85	0.29043 	-0.172279 	0.583646 	-1.6422 	-1.56005 	1.63971 	
22.855	0.290444 	-0.172285 	0.583682 	-1.65422 	-1.56005 	1.6517 	
22.86	0.290457 	-0.172292 	0.583718 	-1.66584 	-1.56005 	1.66329 	
22.865	0.290468 	-0.1723 	0.583752 	-1.67709 	-1.56004 	1.67452 	
22.87	0.290478 	-0.172307 	0.583786 	-1.68799 	-1.56003 	1.68539 	
22.875	0.290487 	-0.172316 	0.583818 	-1.69854 	-1.56002 	1.6959 	
22.88	0.290494 	-0.172324 	0.58385 	-1.70864 	-1.56001 	1.70598 	
22.885	0.2905 	-0.172333 	0.583881 	-1.71826 	-1.56 	1.71556 	
22.89	0.290504 	-0.172342 	0.58391 	-1.72725 	-1.56 	1.72453 	
22.895	0.290506 	-0.172351 	0.583938 	-1.7356 	-1.55999 	1.73284 	
22.9	0.290507 	-0.17236 	0.583963 	-1.7432 	-1.55998 	1.7404 	
22.905	0.290507 	-0.17237 	0.583987 	-1.75006 	-1.55997 	1.74724 	
22.91	0.290505 	-0.172379 	0.584008 	-1.75618 	-1.55996 	1.75332 	
22.915	0.290501 	-0.172388 	0.584028 	-1.76157 	-1.55995 	1.75868 	
22.92	0.290496 	-0.172397 	0.584045 	-1.76622 	-1.55995 	1.7633 	
22.925	0.29049 	-0.172406 	0.58406 	-1.77016 	-1.55994 	1.76722 	
22.93	0.290482 	-0.172415 	0.584073 	-1.77336 	-1.55994 	1.77038 	
22.935	0.290473 	-0.172423 	0.584084 	-1.77581 	-1.55993 	1.77281 	
22.94	0.290463 	-0.172432 	0.584093 	-1.77755 	-1.55993 	1.77452 	
22.945	0.290452 	-0.17244 	0.584099 	-1.77859 	-1.55993 	1.77553 	
22.95	0.29044 	-0.172448 	0.584104 	-1.77898 	-1.55993 	1.77589 	
22.955	0.290426 	-0.172455 	0.584107 	-1.77871 	-1.55993 	1.77561 	
22.96	0.290412 	-0.172463 	0.584108 	-1.77782 	-1.55994 	1.77469 	
22.965	0.290397 	-0.17247 	0.584106 	-1.77621 	-1.55994 	1.77306 	
22.97	0.290381 	-0.172477 	0.584103 	-1.77388 	-1.55995 	1.77071 	
22.975	0.290364 	-0.172483 	0.584096 	-1.77072 	-1.55995 	1.76754 	
22.98	0.290346 	-0.172489 	0.584088 	-1.76675 	-1.55996 	1.76355 	
22.985	0.290327 	-0.172494 	0.584076 	-1.76195 	-1.55997 	1.75874 	
22.99	0.290308 	-0.172499 	0.584062 	-1.75639 	-1.55998 	1.75316 	
22.995	0.290288 	-0.172503 	0.584046 	-1.75006 	-1.55999 	1.74682 	
23	0.290267 	-0.172507 	0.584028 	-1.74302 	-1.56 	1.73977 	
23.005	0.290246 	-0.17251 	0.584007 	-1.7352 	-1.56002 	1.73194 	
23.01	0.290224 	-0.172513 	0.583983 	-1.72663 	-1.56003 	1.72337 	
23.015	0.290202 	-0.172515 	0.583957 	-1.71728 	-1.56004 	1.71401 	
23.02	0.290179 	-0.172517 	0.583929 	-1.70721 	-1.56005 	1.70394 	
23.025	0.290156 	-0.172517 	0.583899 	-1.69649 	-1.56006 	1.69323 	
23.03	0.290133 	-0.172518 	0.583867 	-1.68523 	-1.56007 	1.68197 	
23.035	0.29011 	-0.172518 	0.583833 	-1.67352 	-1.56008 	1.67027 	
23.04	0.290088 	-0.172517 	0.583798 	-1.66141 	-1.56009 	1.65817 	
23.045	0.290066 	-0.172515 	0.583762 	-1.64897 	-1.5601 	1.64573 	
23.05	0.290044 	-0.172513 	0.583725 	-1.63628 	-1.5601 	1.63305 	
23.055	0.290023 	-0.17251 	0.583687 	-1.62346 	-1.5601 	1.62025 	
23.06	0.290003 	-0.172507 	0.583649 	-1.61067 	-1.5601 	1.60747 	
23.065	0.289984 	-0.172503 	0.583611 	-1.59802 	-1.5601 	1.59483 	
23.07	0.289966 	-0.172499 	0.583573 	-1.58564 	-1.5601 	1.58248 	
23.075	0.289949 	-0.172494 	0.583536 	-1.57359 	-1.56009 	1.57044 	
23.08	0.289934 	-0.172489 	0.5835 	-1.56188 	-1.56009 	1.55875 	
23.085	0.289921 	-0.172483 	0.583465 	-1.55051 	-1.56008 	1.5474 	
23.09	0.289909 	-0.172477 	0.58343 	-1.5395 	-1.56007 	1.53641 	
23.095	0.289898 	-0.17247 	0.583396 	-1.52887 	-1.56006 	1.5258 	
23.1	0.289889 	-0.172463 	0.583363 	-1.51874 	-1.56005 	1.5157 	
23.105	0.289882 	-0.172455 	0.583331 	-1.50915 	-1.56004 	1.50614 	
23.11	0.289877 	-0.172447 	0.583301 	-1.50024 	-1.56003 	1.49725 	
23.115	0.289873 	-0.172439 	0.583272 	-1.492 	-1.56002 	1.48904 	
23.12	0.289871 	-0.17243 	0.583246 	-1.4845 	-1.56001 	1.48157 	
23.125	0.28987 	-0.172421 	0.583221 	-1.4777 	-1.56 	1.4748 	
23.13	0.289871 	-0.172412 	0.583199 	-1.47169 	-1.55999 	1.46882 	
23.135	0.289874 	-0.172402 	0.583178 	-1.46645 	-1.55998 	1.46361 	
23.14	0.289878 	-0.172393 	0.583161 	-1.46207 	-1.55997 	1.45926 	
23.145	0.289884 	-0.172384 	0.583145 	-1.45856 	-1.55996 	1.45577 	
23.15	0.289891 	-0.172375 	0.583132 	-1.45584 	-1.55996 	1.45308 	
23.155	0.2899 	-0.172366 	0.583122 	-1.45394 	-1.55995 	1.45121 	
23.16	0.28991 	-0.172356 	0.583113 	-1.45278 	-1.55995 	1.45008 	
23.165	0.289921 	-0.172347 	0.583107 	-1.4524 	-1.55995 	1.44972 	
23.17	0.289934 	-0.172338 	0.583103 	-1.45272 	-1.55995 	1.45007 	
23.175	0.289947 	-0.172329 	0.583101 	-1.45375 	-1.55995 	1.45112 	
23.18	0.289962 	-0.172321 	0.583101 	-1.45543 	-1.55995 	1.45282 	
23.185	0.289978 	-0.172312 	0.583103 	-1.45772 	-1.55995 	1.45514 	
23.19	0.289994 	-0.172304 	0.583107 	-1.46059 	-1.55996 	1.45803 	
23.195	0.290011 	-0.172296 	0.583112 	-1.46403 	-1.55996 	1.4615 	
23.2	0.290028 	-0.172289 	0.583119 	-1.46804 	-1.55997 	1.46553 	
23.205	0.290047 	-0.172281 	0.583129 	-1.47269 	-1.55997 	1.47019 	
23.21	0.290065 	-0.172274 	0.58314 	-1.47796 	-1.55998 	1.47548 	
23.215	0.290085 	-0.172268 	0.583153 	-1.48391 	-1.55999 	1.48145 	
23.22	0.290104 	-0.172262 	0.583169 	-1.49051 	-1.56 	1.48806 	
23.225	0.290125 	-0.172257 	0.583187 	-1.49778 	-1.56001 	1.49534 	
23.23	0.290145 	-0.172252 	0.583206 	-1.50567 	-1.56002 	1.50324 	
23.235	0.290166 	-0.172248 	0.583228 	-1.51423 	-1.56002 	1.51181 	
23.24	0.290187 	-0.172244 	0.583252 	-1.52342 	-1.56003 	1.521 	
23.245	0.290209 	-0.172242 	0.583279 	-1.53325 	-1.56004 	1.53084 	
23.25	0.29023 	-0.17224 	0.583307 	-1.54372 	-1.56005 	1.54131 	
23.255	0.290252 	-0.172239 	0.583337 	-1.55475 	-1.56006 	1.55233 	
23.26	0.290273 	-0.172238 	0.583369 	-1.56627 	-1.56006 	1.56385 	
23.265	0.290294 	-0.172239 	0.583403 	-1.57824 	-1.56007 	1.57581 	
23.27	0.290315 	-0.17224 	0.583438 	-1.59056 	-1.56007 	1.58812 	
23.275	0.290335 	-0.172242 	0.583474 	-1.60316 	-1.56008 	1.60071 	
23.28	0.290355 	-0.172245 	0.58351 	-1.61592 	-1.56008 	1.61345 	
23.285	0.290374 	-0.172249 	0.583548 	-1.62876 	-1.56008 	1.62628 	
23.29	0.290392 	-0.172253 	0.583585 	-1.64158 	-1.56008 	1.63908 	
23.295	0.290409 	-0.172258 	0.583623 	-1.65433 	-1.56007 	1.65181 	
23.3	0.290424 	-0.172264 	0.58366 	-1.66694 	-1.56007 	1.66439 	
23.305	0.290439 	-0.17227 	0.583698 	-1.67939 	-1.56006 	1.67682 	
23.31	0.290452 	-0.172277 	0.583735 	-1.69161 	-1.56005 	1.68902 	
23.315	0.290464 	-0.172284 	0.583772 	-1.70358 	-1.56004 	1.70096 	
23.32	0.290475 	-0.172292 	0.583808 	-1.71517 	-1.56003 	1.71252 	
23.325	0.290484 	-0.1723 	0.583843 	-1.72637 	-1.56002 	1.72368 	
23.33	0.290491 	-0.172309 	0.583877 	-1.73702 	-1.56001 	1.73431 	
23.335	0.290497 	-0.172318 	0.583909 	-1.74712 	-1.56 	1.74438 	
23.34	0.290502 	-0.172327 	0.58394 	-1.75653 	-1.55998 	1.75376 	
23.345	0.290504 	-0.172336 	0.583969 	-1.76518 	-1.55997 	1.76238 	
23.35	0.290505 	-0.172346 	0.583996 	-1.77309 	-1.55996 	1.77025 	
23.355	0.290504 	-0.172355 	0.584021 	-1.78023 	-1.55995 	1.77736 	
23.36	0.290502 	-0.172365 	0.584043 	-1.78661 	-1.55994 	1.78371 	
23.365	0.290498 	-0.172374 	0.584064 	-1.79221 	-1.55993 	1.78928 	
23.37	0.290492 	-0.172384 	0.584082 	-1.79704 	-1.55992 	1.79407 	
23.375	0.290486 	-0.172394 	0.584098 	-1.80103 	-1.55992 	1.79804 	
23.38	0.290477 	-0.172403 	0.584111 	-1.80426 	-1.55991 	1.80123 	
23.385	0.290467 	-0.172413 	0.584122 	-1.80668 	-1.55991 	1.80362 	
23.39	0.290456 	-0.172422 	0.584131 	-1.80835 	-1.55991 	1.80527 	
23.395	0.290444 	-0.172431 	0.584138 	-1.80926 	-1.55991 	1.80615 	
23.4	0.290431 	-0.17244 	0.584142 	-1.80945 	-1.55991 	1.80632 	
23.405	0.290417 	-0.172449 	0.584144 	-1.80892 	-1.55991 	1.80576 	
23.41	0.290401 	-0.172457 	0.584144 	-1.8077 	-1.55991 	1.80451 	
23.415	0.290385 	-0.172465 	0.584142 	-1.80575 	-1.55992 	1.80254 	
23.42	0.290368 	-0.172473 	0.584138 	-1.80309 	-1.55993 	1.79985 	
23.425	0.29035 	-0.17248 	0.584131 	-1.79963 	-1.55994 	1.79637 	
23.43	0.290331 	-0.172486 	0.584121 	-1.79536 	-1.55995 	1.79209 	
23.435	0.290312 	-0.172493 	0.584109 	-1.79024 	-1.55996 	1.78695 	
23.44	0.290291 	-0.172498 	0.584094 	-1.78429 	-1.55997 	1.78098 	
23.445	0.290271 	-0.172503 	0.584076 	-1.7775 	-1.55998 	1.77419 	
23.45	0.290249 	-0.172508 	0.584056 	-1.76994 	-1.56 	1.76662 	
23.455	0.290227 	-0.172511 	0.584033 	-1.7616 	-1.56001 	1.75827 	
23.46	0.290205 	-0.172515 	0.584008 	-1.75245 	-1.56003 	1.74911 	
23.465	0.290182 	-0.172517 	0.58398 	-1.74254 	-1.56004 	1.7392 	
23.47	0.290158 	-0.172519 	0.58395 	-1.73185 	-1.56006 	1.72851 	
23.475	0.290135 	-0.17252 	0.583918 	-1.72045 	-1.56007 	1.71711 	
23.48	0.290111 	-0.172521 	0.583883 	-1.70839 	-1.56009 	1.70505 	
23.485	0.290087 	-0.172521 	0.583846 	-1.69575 	-1.5601 	1.69242 	
23.49	0.290064 	-0.17252 	0.583808 	-1.68268 	-1.56011 	1.67935 	
23.495	0.290041 	-0.172518 	0.583769 	-1.66927 	-1.56012 	1.66595 	
23.5	0.290018 	-0.172516 	0.583729 	-1.65569 	-1.56013 	1.65239 	
23.505	0.289997 	-0.172513 	0.583689 	-1.64206 	-1.56013 	1.63876 	
23.51	0.289976 	-0.17251 	0.583648 	-1.62847 	-1.56014 	1.62519 	
23.515	0.289957 	-0.172507 	0.583608 	-1.61499 	-1.56014 	1.61172 	
23.52	0.289938 	-0.172502 	0.583568 	-1.60168 	-1.56014 	1.59844 	
23.525	0.289921 	-0.172498 	0.583528 	-1.58859 	-1.56013 	1.58537 	
23.53	0.289905 	-0.172492 	0.583488 	-1.57584 	-1.56013 	1.57264 	
23.535	0.289891 	-0.172486 	0.58345 	-1.56345 	-1.56012 	1.56027 	
23.54	0.289878 	-0.17248 	0.583412 	-1.55151 	-1.56011 	1.54835 	
23.545	0.289867 	-0.172473 	0.583375 	-1.54004 	-1.56011 	1.5369 	
23.55	0.289858 	-0.172465 	0.58334 	-1.52907 	-1.5601 	1.52597 	
23.555	0.28985 	-0.172457 	0.583305 	-1.51864 	-1.56008 	1.51556 	
23.56	0.289844 	-0.172449 	0.583273 	-1.50886 	-1.56007 	1.50581 	
23.565	0.28984 	-0.17244 	0.583242 	-1.49988 	-1.56006 	1.49686 	
23.57	0.289837 	-0.172431 	0.583213 	-1.49173 	-1.56005 	1.48874 	
23.575	0.289837 	-0.172422 	0.583188 	-1.48453 	-1.56004 	1.48157 	
23.58	0.289838 	-0.172413 	0.583164 	-1.47823 	-1.56003 	1.4753 	
23.585	0.289841 	-0.172404 	0.583143 	-1.47283 	-1.56002 	1.46993 	
23.59	0.289845 	-0.172394 	0.583125 	-1.46825 	-1.56001 	1.46538 	
23.595	0.289852 	-0.172385 	0.583109 	-1.46453 	-1.56001 	1.46169 	
23.6	0.289859 	-0.172376 	0.583095 	-1.46164 	-1.56 	1.45883 	
23.605	0.289868 	-0.172367 	0.583084 	-1.45965 	-1.56 	1.45686 	
23.61	0.289879 	-0.172357 	0.583076 	-1.45852 	-1.55999 	1.45576 	
23.615	0.289891 	-0.172349 	0.58307 	-1.45827 	-1.55999 	1.45554 	
23.62	0.289904 	-0.17234 	0.583066 	-1.45883 	-1.55999 	1.45612 	
23.625	0.289919 	-0.172331 	0.583065 	-1.46014 	-1.55999 	1.45746 	
23.63	0.289934 	-0.172323 	0.583066 	-1.46215 	-1.56 	1.45949 	
23.635	0.289951 	-0.172315 	0.583069 	-1.46483 	-1.56 	1.4622 	
23.64	0.289968 	-0.172307 	0.583074 	-1.46817 	-1.56 	1.46556 	
23.645	0.289986 	-0.172299 	0.583081 	-1.4722 	-1.56001 	1.4696 	
23.65	0.290005 	-0.172292 	0.58309 	-1.47691 	-1.56002 	1.47433 	
23.655	0.290024 	-0.172285 	0.583102 	-1.48239 	-1.56002 	1.47983 	
23.66	0.290044 	-0.172279 	0.583116 	-1.48863 	-1.56003 	1.48609 	
23.665	0.290065 	-0.172274 	0.583133 	-1.49571 	-1.56004 	1.49318 	
23.67	0.290086 	-0.172269 	0.583153 	-1.50364 	-1.56005 	1.50112 	
23.675	0.290108 	-0.172264 	0.583175 	-1.51234 	-1.56006 	1.50982 	
23.68	0.29013 	-0.172261 	0.583199 	-1.52179 	-1.56007 	1.51928 	
23.685	0.290153 	-0.172258 	0.583226 	-1.53193 	-1.56008 	1.52942 	
23.69	0.290176 	-0.172256 	0.583255 	-1.54273 	-1.56008 	1.54022 	
23.695	0.290199 	-0.172254 	0.583286 	-1.55414 	-1.56009 	1.55163 	
23.7	0.290222 	-0.172253 	0.583319 	-1.56614 	-1.5601 	1.56364 	
23.705	0.290245 	-0.172253 	0.583354 	-1.57867 	-1.5601 	1.57616 	
23.71	0.290267 	-0.172254 	0.58339 	-1.59164 	-1.56011 	1.58912 	
23.715	0.29029 	-0.172255 	0.583428 	-1.60497 	-1.56011 	1.60244 	
23.72	0.290312 	-0.172257 	0.583467 	-1.61855 	-1.56011 	1.616 	
23.725	0.290333 	-0.17226 	0.583506 	-1.63228 	-1.56011 	1.62972 	
23.73	0.290354 	-0.172263 	0.583546 	-1.64604 	-1.56011 	1.64346 	
23.735	0.290373 	-0.172267 	0.583586 	-1.65973 	-1.5601 	1.65714 	
23.74	0.290391 	-0.172271 	0.583626 	-1.67319 	-1.56009 	1.67058 	
23.745	0.290409 	-0.172276 	0.583665 	-1.68634 	-1.56009 	1.6837 	
23.75	0.290424 	-0.172282 	0.583703 	-1.69902 	-1.56008 	1.69636 	
23.755	0.290438 	-0.172288 	0.58374 	-1.71122 	-1.56007 	1.70853 	
23.76	0.29045 	-0.172294 	0.583775 	-1.72291 	-1.56005 	1.7202 	
23.765	0.290461 	-0.172301 	0.58381 	-1.73412 	-1.56004 	1.73139 	
23.77	0.29047 	-0.172308 	0.583844 	-1.74486 	-1.56003 	1.7421 	
23.775	0.290478 	-0.172316 	0.583876 	-1.75505 	-1.56001 	1.75226 	
23.78	0.290484 	-0.172323 	0.583907 	-1.76463 	-1.56 	1.76181 	
23.785	0.290488 	-0.172331 	0.583936 	-1.77345 	-1.55999 	1.7706 	
23.79	0.29049 	-0.172339 	0.583963 	-1.78148 	-1.55997 	1.7786 	
23.795	0.290491 	-0.172348 	0.583988 	-1.78864 	-1.55996 	1.78573 	
23.8	0.29049 	-0.172356 	0.58401 	-1.79498 	-1.55995 	1.79205 	
23.805	0.290487 	-0.172364 	0.58403 	-1.8005 	-1.55994 	1.79755 	
23.81	0.290483 	-0.172373 	0.584047 	-1.80526 	-1.55993 	1.80228 	
23.815	0.290477 	-0.172381 	0.584063 	-1.80921 	-1.55993 	1.8062 	
23.82	0.290469 	-0.17239 	0.584076 	-1.81239 	-1.55992 	1.80935 	
23.825	0.29046 	-0.172398 	0.584087 	-1.81475 	-1.55992 	1.81168 	
23.83	0.290449 	-0.172407 	0.584095 	-1.81635 	-1.55992 	1.81325 	
23.835	0.290438 	-0.172415 	0.584102 	-1.81722 	-1.55992 	1.8141 	
23.84	0.290425 	-0.172423 	0.584106 	-1.81745 	-1.55992 	1.8143 	
23.845	0.290411 	-0.172432 	0.584109 	-1.81703 	-1.55992 	1.81386 	
23.85	0.290397 	-0.17244 	0.584109 	-1.81602 	-1.55992 	1.81282 	
23.855	0.290381 	-0.172447 	0.584108 	-1.81438 	-1.55993 	1.81116 	
23.86	0.290365 	-0.172455 	0.584105 	-1.81215 	-1.55994 	1.80891 	
23.865	0.290347 	-0.172462 	0.5841 	-1.80927 	-1.55994 	1.806 	
23.87	0.290329 	-0.172469 	0.584093 	-1.80573 	-1.55995 	1.80245 	
23.875	0.290311 	-0.172476 	0.584083 	-1.80147 	-1.55996 	1.79817 	
23.88	0.290291 	-0.172482 	0.584071 	-1.79649 	-1.55998 	1.79317 	
23.885	0.290271 	-0.172487 	0.584057 	-1.79081 	-1.55999 	1.78748 	
23.89	0.29025 	-0.172493 	0.584041 	-1.78445 	-1.56 	1.78111 	
23.895	0.290229 	-0.172498 	0.584023 	-1.77742 	-1.56002 	1.77406 	
23.9	0.290207 	-0.172502 	0.584003 	-1.76968 	-1.56003 	1.76632 	
23.905	0.290185 	-0.172506 	0.58398 	-1.76127 	-1.56005 	1.7579 	
23.91	0.290162 	-0.172509 	0.583955 	-1.75216 	-1.56006 	1.74878 	
23.915	0.290139 	-0.172511 	0.583928 	-1.74241 	-1.56008 	1.73902 	
23.92	0.290116 	-0.172513 	0.583899 	-1.73203 	-1.56009 	1.72864 	
23.925	0.290093 	-0.172515 	0.583869 	-1.7211 	-1.5601 	1.71772 	
23.93	0.29007 	-0.172516 	0.583836 	-1.70969 	-1.56012 	1.7063 	
23.935	0.290047 	-0.172516 	0.583803 	-1.69788 	-1.56013 	1.6945 	
23.94	0.290025 	-0.172516 	0.583768 	-1.68578 	-1.56014 	1.6824 	
23.945	0.290003 	-0.172515 	0.583732 	-1.67347 	-1.56015 	1.6701 	
